old_site,new_site
/articles/article/the-law-ain-t-enough-to-stop-cheaters-from-prospering,/the-law-ain-t-enough-to-stop-cheaters-from-prospering/
/articles/article/leslie-s-tedx-talk-passes-30-000-views,/leslie-s-tedx-talk-passes-30-000-views/
/articles/article/is-vegetarianism-and-veganism-about-animal-welfare-or-moral-superiority,/is-vegetarianism-and-veganism-about-animal-welfare-or-moral-superiority/
/articles/article/abortion-is-still-technically-illegal-in-new-south-wales,/abortion-is-still-technically-illegal-in-new-south-wales/
/articles/article/protesting-oz-census-2016-what-legal-experts-say,/protesting-oz-census-2016-what-legal-experts-say/
/articles/article/what-if-men-got-pregnant-leslie-live-in-denmark-at-wd2016,/what-if-men-got-pregnant-leslie-live-in-denmark-at-wd2016/
/articles/article/why-research-ethics-equals-censusfail-leslie-in-abc-online-coverage,/why-research-ethics-equals-censusfail-leslie-in-abc-online-coverage/
/articles/article/was-the-ancient-persian-queen-vashti-the-1st-feminist,/was-the-ancient-persian-queen-vashti-the-1st-feminist/
/articles/article/leslie-talks-to-abc-newcastle-s-paul-beven-about-compassion,/leslie-talks-to-abc-newcastle-s-paul-beven-about-compassion/
/events/event/good-parents-send-their-kids-to-private-school-don-t-they,/good-parents-send-their-kids-to-private-school-don-t-they/
/events/event/an-article-for-future-publication,/an-article-for-future-publication/
/events/event/abbott-v-gillard-believing-in-what-s-awful-or-nothing-at-all,/abbott-v-gillard-believing-in-what-s-awful-or-nothing-at-all/
/events/event/the-national-school-chaplaincy-program-is-an-accident-waiting-to-happen,/the-national-school-chaplaincy-program-is-an-accident-waiting-to-happen/
/events/event/the-power-and-perils-of-wikileaks,/the-power-and-perils-of-wikileaks/
/events/event/a-few-good-men-and-stephen-milne-rape-allegations,/a-few-good-men-and-stephen-milne-rape-allegations/
/events/event/what-no-baby,/what-no-baby/
/events/event/what-no-baby-launch,/what-no-baby-launch/
/events/event/career-relationships-and-children-can-women-have-it-all,/career-relationships-and-children-can-women-have-it-all/
/events/event/international-womens-day-lunch-address,/international-womens-day-lunch-address/
/events/event/avid-reader-bookshop-west-end-queensland,/avid-reader-bookshop-west-end-queensland/
/events/event/gleebooks-glebe-new-south-wales,/gleebooks-glebe-new-south-wales/
/events/event/readings-books-carlton-victoria,/readings-books-carlton-victoria/
/events/event/childless-by-choice-or-circumstance-turbo-charged-expectations-of-good-mothers-and-the-irrationality-of-choosing-to-have-children-in-the-post-modern-world,/childless-by-choice-or-circumstance-turbo-charged-expectations-of-good-mothers-and-the-irrationality-of-choosing-to-have-children-in-the-post-modern-world/
/events/event/the-politics-of-womens-health,/the-politics-of-womens-health/
/events/event/the-private-world-reproductive-rights-and-the-politics-of-gender,/the-private-world-reproductive-rights-and-the-politics-of-gender/
/events/event/melbourne-university-debating-society-public-debate-on-abortion,/melbourne-university-debating-society-public-debate-on-abortion/
/events/event/unions-nsw-things-fall-apart-what-work-is-doing-to-families-and-communities,/unions-nsw-things-fall-apart-what-work-is-doing-to-families-and-communities/
/events/event/daddy-dearest-the-ethics-and-politics-of-paternity-fraud,/daddy-dearest-the-ethics-and-politics-of-paternity-fraud/
/events/event/federal-womens-council-of-the-liberal-party-liberal-women-caring-for-families-conference,/federal-womens-council-of-the-liberal-party-liberal-women-caring-for-families-conference/
/events/event/leslie-to-speak-at-the-state-library-of-victoria,/leslie-to-speak-at-the-state-library-of-victoria/
/events/event/keynote-address-to-staff-at-st-columbias-college,/keynote-address-to-staff-at-st-columbias-college/
/events/event/what-is-human-biotechnology-in-sport-and-health,/what-is-human-biotechnology-in-sport-and-health/
/events/event/in-the-family-way-the-age-melbourne-writers-festival,/in-the-family-way-the-age-melbourne-writers-festival/
/events/event/leslie-speaking-at-the-age-melbourne-writers-festival,/leslie-speaking-at-the-age-melbourne-writers-festival/
/events/event/the-council-for-equal-opportunity-in-employments-inaugural-diversity-conference-challenges-and-advantages-of-integrating-work-life-families-and-diversity,/the-council-for-equal-opportunity-in-employments-inaugural-diversity-conference-challenges-and-advantages-of-integrating-work-life-families-and-diversity/
/events/event/leslie-panel-speaker-on-women-and-the-state-of-play,/leslie-panel-speaker-on-women-and-the-state-of-play/
/events/event/leslie-to-give-evidence-to-the-legislation-review-committee-the-lockhart-review,/leslie-to-give-evidence-to-the-legislation-review-committee-the-lockhart-review/
/events/event/the-national-diversity-think-tank,/the-national-diversity-think-tank/
/events/event/educating-girls-catholic-secondary-principals-agm,/educating-girls-catholic-secondary-principals-agm/
/events/event/national-product-liability-association,/national-product-liability-association/
/events/event/inquiry-into-therapeutic-goods-amendment,/inquiry-into-therapeutic-goods-amendment/
/events/event/balancing-work-and-family-inquiry,/balancing-work-and-family-inquiry/
/events/event/accusers-abusers-excusers-dreyfus-revisited,/accusers-abusers-excusers-dreyfus-revisited/
/events/event/what-no-baby-young-women-and-the-challenges-of-career-and-family,/what-no-baby-young-women-and-the-challenges-of-career-and-family/
/events/event/melbourne-hearings-of-senate-inquiry-into-transparent-advertising-and-notification-of-pregnancy-counselling-services-bill-2005,/melbourne-hearings-of-senate-inquiry-into-transparent-advertising-and-notification-of-pregnancy-counselling-services-bill-2005/
/events/event/the-challenge-of-achieving-work-life-balance,/the-challenge-of-achieving-work-life-balance/
/events/event/how-to-write-an-opinion-piece-that-will-get-published,/how-to-write-an-opinion-piece-that-will-get-published/
/events/event/careers-relationships-and-children-how-women-and-men-can-have-it-all,/careers-relationships-and-children-how-women-and-men-can-have-it-all/
/events/event/keynote-to-the-association-of-marriage-and-relationship-educators,/keynote-to-the-association-of-marriage-and-relationship-educators/
/events/event/missed-out-on-tickets-to-the-veronicas,/missed-out-on-tickets-to-the-veronicas/
/events/event/feminism-and-multi-culturalism-do-they-mix,/feminism-and-multi-culturalism-do-they-mix/
/events/event/women-in-engineering-lunch,/women-in-engineering-lunch/
/events/event/hobart-the-current-stem-cell-debate-science-politics-and-ethics,/hobart-the-current-stem-cell-debate-science-politics-and-ethics/
/events/event/discrepant-paternity-talk-at-the-university-of-sydney-s-centre-for-values-ethics-law-in-medicine,/discrepant-paternity-talk-at-the-university-of-sydney-s-centre-for-values-ethics-law-in-medicine/
/events/event/catch-leslie-for-the-weekly-watercooler-wrap-on-9am-with-david-and-kim,/catch-leslie-for-the-weekly-watercooler-wrap-on-9am-with-david-and-kim/
/events/event/catch-leslie-on-the-catch-up,/catch-leslie-on-the-catch-up/
/events/event/leslie-to-speak-on-the-spin-or-the-reality-or-why-transparency-matters-in-public-debates,/leslie-to-speak-on-the-spin-or-the-reality-or-why-transparency-matters-in-public-debates/
/events/event/leslie-talks-ministerial-ethics-with-lindy-burn-on-774-abc-melbourne-drive,/leslie-talks-ministerial-ethics-with-lindy-burn-on-774-abc-melbourne-drive/
/events/event/leslie-to-give-evidence-to-productivity-commission-review-of-australias-consumer-policy-framework,/leslie-to-give-evidence-to-productivity-commission-review-of-australias-consumer-policy-framework/
/events/event/leslie-to-speak-at-the-ywcas-changin-it-lovin-it-conference,/leslie-to-speak-at-the-ywcas-changin-it-lovin-it-conference/
/events/event/leslie-to-discuss-good-looks-or-good-health-whats-really-at-stake-in-the-childhood-obesity-debate,/leslie-to-discuss-good-looks-or-good-health-whats-really-at-stake-in-the-childhood-obesity-debate/
/events/event/leslie-to-discuss-being-good-without-god,/leslie-to-discuss-being-good-without-god/
/events/event/leslie-to-speak-at-melbourne-girls-grammar-school,/leslie-to-speak-at-melbourne-girls-grammar-school/
/events/event/leslie-speaks-to-bentleigh-progressive-synogogue-bps-seniors,/leslie-speaks-to-bentleigh-progressive-synogogue-bps-seniors/
/events/event/leslie-keynote-speaker-at-the-law-institute-of-victoria-presidents-luncheon,/leslie-keynote-speaker-at-the-law-institute-of-victoria-presidents-luncheon/
/events/event/leslie-invited-to-speak-at-australian-lesbian-medical-conference-four-seasons-challenges-of-contemporary-health-care-in-a-changing-climate,/leslie-invited-to-speak-at-australian-lesbian-medical-conference-four-seasons-challenges-of-contemporary-health-care-in-a-changing-climate/
/events/event/leslie-to-speak-at-msi-global-safe-abortion-conference-2007-in-london,/leslie-to-speak-at-msi-global-safe-abortion-conference-2007-in-london/
/events/event/leslie-keynote-speaker-at-national-council-of-jewish-women-of-australia-victoria-annual-luncheon,/leslie-keynote-speaker-at-national-council-of-jewish-women-of-australia-victoria-annual-luncheon/
/events/event/leslie-interviewed-on-tropic-island-discs-3mbs-classically-melbourne,/leslie-interviewed-on-tropic-island-discs-3mbs-classically-melbourne/
/events/event/leslie-to-speak-about-work-life-balance-at-the-university-western-sydney-womens-network-seminar,/leslie-to-speak-about-work-life-balance-at-the-university-western-sydney-womens-network-seminar/
/events/event/leslie-to-give-evidence-for-cain-legal-team,/leslie-to-give-evidence-for-cain-legal-team/
/events/event/speedy-fish-playing-at-the-st-kilda-bowling-club,/speedy-fish-playing-at-the-st-kilda-bowling-club/
/events/event/leslie-appears-on-abc-tvs-q-a,/leslie-appears-on-abc-tvs-q-a/
/events/event/leslie-to-speak-to-young-activists-about-campaigning-for-the-right-to-choose,/leslie-to-speak-to-young-activists-about-campaigning-for-the-right-to-choose/
/events/event/leslie-to-speak-about-women-and-the-new-faith,/leslie-to-speak-about-women-and-the-new-faith/
/events/event/leslie-to-at-national-public-education-forum-in-canberra,/leslie-to-at-national-public-education-forum-in-canberra/
/events/event/leslie-to-speak-at-steve-guest-rally-on-the-victorian-parliament-house-steps,/leslie-to-speak-at-steve-guest-rally-on-the-victorian-parliament-house-steps/
/events/event/leslie-to-participate-in-nsw-abortion-law-reform-forum,/leslie-to-participate-in-nsw-abortion-law-reform-forum/
/events/event/leslie-to-speak-at-melbourne-high-school-about-what-elite-sportsmen-are-teaching-our-boys,/leslie-to-speak-at-melbourne-high-school-about-what-elite-sportsmen-are-teaching-our-boys/
/events/event/co-hosting-coping-with-pandemics-is-australia-ready-on-abc-radio,/co-hosting-coping-with-pandemics-is-australia-ready-on-abc-radio/
/events/event/leslie-to-speak-to-nsw-dying-with-dignity,/leslie-to-speak-to-nsw-dying-with-dignity/
/events/event/speedy-fish-rock-st-kilda,/speedy-fish-rock-st-kilda/
/events/event/leslie-and-catherine-deveny-talk-manners,/leslie-and-catherine-deveny-talk-manners/
/events/event/leslie-at-7pm,/leslie-at-7pm/
/events/event/leslie-and-adam-the-classic-couple,/leslie-and-adam-the-classic-couple/
/events/event/speedy-fish-at-cafe-umalicioius,/speedy-fish-at-cafe-umalicioius/
/events/event/speedy-fish-at-cafe-umalicioius1,/speedy-fish-at-cafe-umalicioius1/
/events/event/the-grass-is-always-greener-on-radio-national-s-life-matters,/the-grass-is-always-greener-on-radio-national-s-life-matters/
/events/event/leslie-on-sbs-insight-in-your-genes,/leslie-on-sbs-insight-in-your-genes/
/events/event/speedy-fish-at-the-grocery-bar-st-kilda,/speedy-fish-at-the-grocery-bar-st-kilda/
/events/event/recent-changes-to-termination-of-pregnancy-practice-in-victoria,/recent-changes-to-termination-of-pregnancy-practice-in-victoria/
/events/event/stem-cells-on-the-7pm-project,/stem-cells-on-the-7pm-project/
/events/event/speedy-fish-playing-live-at-dont-chase-the-shadows-just-enjoy-the-ride,/speedy-fish-playing-live-at-dont-chase-the-shadows-just-enjoy-the-ride/
/events/event/leslie-tells-abc-listeners-that-tony-abbott-will-make-his-personalreligious-views-about-women-political,/leslie-tells-abc-listeners-that-tony-abbott-will-make-his-personalreligious-views-about-women-political/
/events/event/7pm-project-talking-xenotransplantation,/7pm-project-talking-xenotransplantation/
/events/event/lara-bingle-a-question-of-consent,/lara-bingle-a-question-of-consent/
/events/event/leslie-joins-lyn-alison-tanya-levin-and-jane-caro-at-the-2010-global-atheist-convention,/leslie-joins-lyn-alison-tanya-levin-and-jane-caro-at-the-2010-global-atheist-convention/
/events/event/australias-low-organ-donation-rate-on-local-abc-radio-774,/australias-low-organ-donation-rate-on-local-abc-radio-774/
/events/event/leslie-and-catherine-deveny-talk-atheism-and-the-media,/leslie-and-catherine-deveny-talk-atheism-and-the-media/
/events/event/leslie-talks-with-abc-nsw-statewide-about-foul-language-bad-behaviour,/leslie-talks-with-abc-nsw-statewide-about-foul-language-bad-behaviour/
/events/event/leslie-talks-virginity-on-7pm-project,/leslie-talks-virginity-on-7pm-project/
/events/event/leslie-to-launch-nus-abbotts-heaven-your-hell-campaign,/leslie-to-launch-nus-abbotts-heaven-your-hell-campaign/
/events/event/what-difference-will-julia-gillard-make-for-women,/what-difference-will-julia-gillard-make-for-women/
/events/event/leslie-to-chat-with-libbi-gorr-about-the-church-the-cops-and-why-absolute-power-corrupts,/leslie-to-chat-with-libbi-gorr-about-the-church-the-cops-and-why-absolute-power-corrupts/
/events/event/leslie-teaching-in-writing-for-readers-program-at-university-of-melbourne,/leslie-teaching-in-writing-for-readers-program-at-university-of-melbourne/
/events/event/help-leslie-win-science-gong,/help-leslie-win-science-gong/
/events/event/leslie-karen-pickering-and-monica-dux-discuss-greer-the-female-eunich-forty-years-on,/leslie-karen-pickering-and-monica-dux-discuss-greer-the-female-eunich-forty-years-on/
/events/event/leslie-barbara-pocock-richard-denniss-and-the-greens-candidate-adam-bandt-discuss-the-work-life-crisis,/leslie-barbara-pocock-richard-denniss-and-the-greens-candidate-adam-bandt-discuss-the-work-life-crisis/
/events/event/leslie-to-launch-sex-lies-and-pharmaceuticals-in-melbourne,/leslie-to-launch-sex-lies-and-pharmaceuticals-in-melbourne/
/events/event/join-leslie-for-a-panel-discussion-of-visionary-education-ethics-sustainability-and-inspiration,/join-leslie-for-a-panel-discussion-of-visionary-education-ethics-sustainability-and-inspiration/
/events/event/leslie-returns-to-the-hot-seat-on-abc-tvs-q-a,/leslie-returns-to-the-hot-seat-on-abc-tvs-q-a/
/events/event/leslie-discusses-the-pros-and-cons-of-prescribing-infant-formula-with-madcowsdiary,/leslie-discusses-the-pros-and-cons-of-prescribing-infant-formula-with-madcowsdiary/
/events/event/leslie-returns-to-the-circle-to-talk-about-that-qld-case-womens-abortion-rights,/leslie-returns-to-the-circle-to-talk-about-that-qld-case-womens-abortion-rights/
/events/event/leslie-talks-abortion-the-universe-everything-on-89-7fm-sydney,/leslie-talks-abortion-the-universe-everything-on-89-7fm-sydney/
/events/event/leslie-leads-discussion-about-a-solitary-choice,/leslie-leads-discussion-about-a-solitary-choice/
/events/event/good-and-bad-religion,/good-and-bad-religion/
/events/event/pamela-denoon-lecture,/pamela-denoon-lecture/
/events/event/the-problem-with-feminists-at-the-wheeler-centre,/the-problem-with-feminists-at-the-wheeler-centre/
/events/event/inaugural-bellingen-readers-and-writers-festival,/inaugural-bellingen-readers-and-writers-festival/
/events/event/book-of-rachael-discussion-at-readings,/book-of-rachael-discussion-at-readings/
/events/event/the-bono-wiener-lecture,/the-bono-wiener-lecture/
/events/event/leslies-public-lecture-ethics-moral-conscience-medicine-at-newington-college,/leslies-public-lecture-ethics-moral-conscience-medicine-at-newington-college/
/events/event/keynote-for-monash-university-civil-celebrants,/keynote-for-monash-university-civil-celebrants/
/events/event/charlie-pickering-launches-book-of-rachael-at-eurotrash,/charlie-pickering-launches-book-of-rachael-at-eurotrash/
/events/event/leslie-talks-to-the-friends-of-emerald-hill,/leslie-talks-to-the-friends-of-emerald-hill/
/events/event/catch-leslie-at-this-year-s-sydney-writer-s-festival,/catch-leslie-at-this-year-s-sydney-writer-s-festival/
/events/event/andrew-bolt-gagging-for-freedom-talking-point-at-wheeler-centre,/andrew-bolt-gagging-for-freedom-talking-point-at-wheeler-centre/
/events/event/women-of-letters-dear-mum-i-never-told-you,/women-of-letters-dear-mum-i-never-told-you/
/events/event/meet-leslie-cannold-at-brisbane-s-avid-reader-bookshop,/meet-leslie-cannold-at-brisbane-s-avid-reader-bookshop/
/events/event/keynote-address-vice-chancellors-excellence-awards,/keynote-address-vice-chancellors-excellence-awards/
/events/event/meet-leslie-at-my-bookstore-by-corrie-perkin,/meet-leslie-at-my-bookstore-by-corrie-perkin/
/events/event/q-a-with-author-leslie-cannold-in-williamstown,/q-a-with-author-leslie-cannold-in-williamstown/
/events/event/catch-leslie-ita-buttrose-at-noosa,/catch-leslie-ita-buttrose-at-noosa/
/events/event/leslie-1st-name-released-for-brisbane-writer-s-festival,/leslie-1st-name-released-for-brisbane-writer-s-festival/
/events/event/slutwalk,/slutwalk/
/events/event/powerful-passionate-and-eloquent,/powerful-passionate-and-eloquent/
/events/event/the-great-debate-has-feminism-failed,/the-great-debate-has-feminism-failed/
/events/event/grab-your-reason-head-down-to-embiggen-books-in-melbourne,/grab-your-reason-head-down-to-embiggen-books-in-melbourne/
/events/event/last-tuesday-bookclub-at-sunflower-bookshop,/last-tuesday-bookclub-at-sunflower-bookshop/
/events/event/juanita-neilson-memorial-lecture-2011,/juanita-neilson-memorial-lecture-2011/
/events/event/q-a-the-jewish-way,/q-a-the-jewish-way/
/events/event/leslie-at-the-byron-bay-writer-s-festival,/leslie-at-the-byron-bay-writer-s-festival/
/events/event/leslie-heads-to-brisbane-for-the-writer-s-festival,/leslie-heads-to-brisbane-for-the-writer-s-festival/
/events/event/leslie-takes-to-the-stage-at-the-melbourne-writer-s-festival,/leslie-takes-to-the-stage-at-the-melbourne-writer-s-festival/
/events/event/women-in-front-at-the-hume-city-council,/women-in-front-at-the-hume-city-council/
/events/event/leslie-joins-barry-cassidy-senators-mark-arbib-mitch-fifield-for-nesa-annual-conference,/leslie-joins-barry-cassidy-senators-mark-arbib-mitch-fifield-for-nesa-annual-conference/
/events/event/the-courage-to-make-history-transforming-the-law-on-abortion-in-australia,/the-courage-to-make-history-transforming-the-law-on-abortion-in-australia/
/events/event/mornington-welcomes-rachael,/mornington-welcomes-rachael/
/events/event/the-voice-of-women-in-future-decision-making,/the-voice-of-women-in-future-decision-making/
/events/event/education-for-an-ethical-society-at-aate-national-conference,/education-for-an-ethical-society-at-aate-national-conference/
/events/event/melbourne-jewish-book-festival,/melbourne-jewish-book-festival/
/events/event/the-book-of-rachael-at-st-michael-s,/the-book-of-rachael-at-st-michael-s/
/events/event/moonee-ponds-welcomes-leslie-rachael,/moonee-ponds-welcomes-leslie-rachael/
/events/event/are-all-abortions-justified-leslie-speaks-to-young-women-at-mlc,/are-all-abortions-justified-leslie-speaks-to-young-women-at-mlc/
/events/event/writing-for-twitter-leslie-talks-to-year-9-s-at-mhs,/writing-for-twitter-leslie-talks-to-year-9-s-at-mhs/
/events/event/words-that-shape-us-leslie-at-melbourne-girls-grammar,/words-that-shape-us-leslie-at-melbourne-girls-grammar/
/events/event/the-role-of-geoffrey-robertson-will-be-played-by-leslie,/the-role-of-geoffrey-robertson-will-be-played-by-leslie/
/events/event/leslie-joins-dawkins-singer-hirsi-ali-at-2012-global-atheist-conference,/leslie-joins-dawkins-singer-hirsi-ali-at-2012-global-atheist-conference/
/events/event/susan-mitchell-and-leslie-talk-tony-abbott,/susan-mitchell-and-leslie-talk-tony-abbott/
/events/event/50th-anniversary-of-the-pill-an-incomplete-revolution,/50th-anniversary-of-the-pill-an-incomplete-revolution/
/events/event/dinner-then-q-a-on-a-very-jewish-christmas-story-in-essendon,/dinner-then-q-a-on-a-very-jewish-christmas-story-in-essendon/
/events/event/gender-equity-in-the-workplace,/gender-equity-in-the-workplace/
/events/event/leslie-s-off-to-the-perth-writer-s-festival,/leslie-s-off-to-the-perth-writer-s-festival/
/events/event/back-to-the-future-at-the-lgpro-state-conference,/back-to-the-future-at-the-lgpro-state-conference/
/events/event/brimbank-city-council-business-breakfast,/brimbank-city-council-business-breakfast/
/events/event/re-imaging-australian-values-leslie-and-michael-kirby-at-uni-melb,/re-imaging-australian-values-leslie-and-michael-kirby-at-uni-melb/
/events/event/leslie-presents-at-the-melbourne-free-university-at-city-square,/leslie-presents-at-the-melbourne-free-university-at-city-square/
/events/event/leslie-s-off-to-the-biennial-sydney-jewish-writer-s-festival,/leslie-s-off-to-the-biennial-sydney-jewish-writer-s-festival/
/events/event/on-the-road-to-mildura-with-the-wheeler-centre,/on-the-road-to-mildura-with-the-wheeler-centre/
/events/event/leslie-at-monash-uni-for-iwd,/leslie-at-monash-uni-for-iwd/
/events/event/having-it-all-without-doing-it-all-oz-women-s-leadership-conference,/having-it-all-without-doing-it-all-oz-women-s-leadership-conference/
/events/event/leslie-joins-premier-baillieu-at-launch-of-jewish-library,/leslie-joins-premier-baillieu-at-launch-of-jewish-library/
/events/event/leslie-does-keynote-1st-national-sexual-reproductive-health-conference,/leslie-does-keynote-1st-national-sexual-reproductive-health-conference/
/events/event/leslie-to-help-nsw-taxi-council-manage-the-media,/leslie-to-help-nsw-taxi-council-manage-the-media/
/events/event/leslie-gives-keynote-and-facilitates-action-session-for-tefma,/leslie-gives-keynote-and-facilitates-action-session-for-tefma/
/events/event/atheists-and-the-interfaith-movement-preferable-possible,/atheists-and-the-interfaith-movement-preferable-possible/
/events/event/leslie-s-mudgee-bound-for-the-reader-s-festival,/leslie-s-mudgee-bound-for-the-reader-s-festival/
/events/event/drug-use-happens-leslie-moderates-stories-of-drugs-alcohol,/drug-use-happens-leslie-moderates-stories-of-drugs-alcohol/
/events/event/leslie-to-mc-the-lord-mayor-s-commendations-ceremony,/leslie-to-mc-the-lord-mayor-s-commendations-ceremony/
/events/event/the-business-of-being-a-writer,/the-business-of-being-a-writer/
/events/event/ethical-considerations-for-school-principals-with-leslie,/ethical-considerations-for-school-principals-with-leslie/
/events/event/leslie-lunches-with-the-u3a,/leslie-lunches-with-the-u3a/
/events/event/leslie-to-join-lyn-alison-in-honouring-ron-williams1,/leslie-to-join-lyn-alison-in-honouring-ron-williams1/
/events/event/leslie-tweets-lateline,/leslie-tweets-lateline/
/events/event/leslie-tweets-the-family-planning-summit-via-london,/leslie-tweets-the-family-planning-summit-via-london/
/events/event/nurturing-rising-academic-talent-at-james-cook,/nurturing-rising-academic-talent-at-james-cook/
/events/event/leslie-joins-the-hell-house-panel-on-morality,/leslie-joins-the-hell-house-panel-on-morality/
/events/event/leslie-interviews-the-most-hated-woman-in-lebanon-joumana-haddad,/leslie-interviews-the-most-hated-woman-in-lebanon-joumana-haddad/
/events/event/leslie-presents-to-the-boys-and-teachers-at-scotch-college,/leslie-presents-to-the-boys-and-teachers-at-scotch-college/
/events/event/leslie-s-speech-on-ethical-leadership-learn-it-live-it,/leslie-s-speech-on-ethical-leadership-learn-it-live-it/
/events/event/speedy-fish-plays-the-elwood-lounge,/speedy-fish-plays-the-elwood-lounge/
/events/event/encore-for-speedy-fish-the-elwood-lounge,/encore-for-speedy-fish-the-elwood-lounge/
/events/event/leslie-interviews-jeff-sparrow-author-of-money-shot,/leslie-interviews-jeff-sparrow-author-of-money-shot/
/events/event/leslie-launches-damon-young-s-philosophy-in-the-garden,/leslie-launches-damon-young-s-philosophy-in-the-garden/
/events/event/leslie-to-join-war-on-women-panel-briefing-for-federal-mps,/leslie-to-join-war-on-women-panel-briefing-for-federal-mps/
/events/event/three-decades-of-the-aids-pandemic-the-beginning-of-the-end,/three-decades-of-the-aids-pandemic-the-beginning-of-the-end/
/events/event/leadership-conversations-dept-of-transport,/leadership-conversations-dept-of-transport/
/events/event/panel-facilitation-child-aware-conference-department-of-fahscia,/panel-facilitation-child-aware-conference-department-of-fahscia/
/events/event/need-a-god-shaped-lesson-from-the-school-of-life,/need-a-god-shaped-lesson-from-the-school-of-life/
/events/event/women-in-leadership-why-balance-resilience-integrity-are-key,/women-in-leadership-why-balance-resilience-integrity-are-key/
/events/event/speedy-fish-returns-to-the-elwood-lounge-for-x-mas,/speedy-fish-returns-to-the-elwood-lounge-for-x-mas/
/events/event/speedy-fish-at-the-elwood-lounge,/speedy-fish-at-the-elwood-lounge/
/events/event/balancing-work-with-life-the-school-of-life,/balancing-work-with-life-the-school-of-life/
/events/event/learn-how-to-make-a-difference-the-school-of-life,/learn-how-to-make-a-difference-the-school-of-life/
/events/event/the-ndis-on-iwd-at-the-racv-for-carer-s-victoria,/the-ndis-on-iwd-at-the-racv-for-carer-s-victoria/
/events/event/leadership-and-health,/leadership-and-health/
/events/event/is-it-right-to-judge-is-it-even-helpful,/is-it-right-to-judge-is-it-even-helpful/
/events/event/leslie-debuts-in-the-vagina-monologues,/leslie-debuts-in-the-vagina-monologues/
/events/event/city-of-boroondara-writer-s-wisdom-international-women-s-day,/city-of-boroondara-writer-s-wisdom-international-women-s-day/
/events/event/nrma-leaders-forum,/nrma-leaders-forum/
/events/event/to-think-love-sleep-well-one-must-dine-well-leslie-hosts-tsol-closing-feast,/to-think-love-sleep-well-one-must-dine-well-leslie-hosts-tsol-closing-feast/
/events/event/is-it-treason-to-have-the-wrong-reason-a-convo-about-personal-political-ethics,/is-it-treason-to-have-the-wrong-reason-a-convo-about-personal-political-ethics/
/events/event/leslie-to-give-sir-john-monash-lecture,/leslie-to-give-sir-john-monash-lecture/
/events/event/religion-sex-in-australia-leslie-does-the-sofia-conference-keynote,/religion-sex-in-australia-leslie-does-the-sofia-conference-keynote/
/events/event/leslie-offers-school-psychologists-insight-into-moral-panics-digital-natives,/leslie-offers-school-psychologists-insight-into-moral-panics-digital-natives/
/events/event/leslie-speaks-on-family-violence-the-power-of-women,/leslie-speaks-on-family-violence-the-power-of-women/
/events/event/leslie-illicit-drugs-and-the-harm-minimisation-debate,/leslie-illicit-drugs-and-the-harm-minimisation-debate/
/events/event/leslie-chats-with-david-williamson-about-his-new-mtc-play-rupert,/leslie-chats-with-david-williamson-about-his-new-mtc-play-rupert/
/events/event/leslie-talks-media-ethics-at-the-melbourne-free-university,/leslie-talks-media-ethics-at-the-melbourne-free-university/
/events/event/ethics-the-networked-4th-estate-leslie-s-class-at-mfu,/ethics-the-networked-4th-estate-leslie-s-class-at-mfu/
/events/event/leslie-judges-asher-awards,/leslie-judges-asher-awards/
/events/event/dilemma-leading-complex-change-in-the-health-system,/dilemma-leading-complex-change-in-the-health-system/
/events/event/leslie-guest-tweets-melbourne-conversations,/leslie-guest-tweets-melbourne-conversations/
/events/event/fetal-personhood-laws-women-s-reproductive-rights,/fetal-personhood-laws-women-s-reproductive-rights/
/events/event/can-art-politics-be-separated-stella-young-leslie-lock-horns,/can-art-politics-be-separated-stella-young-leslie-lock-horns/
/events/event/leslie-leads-discussion-of-truth-fiction-the-book-of-rachael,/leslie-leads-discussion-of-truth-fiction-the-book-of-rachael/
/events/event/transform-or-get-tuf-the-educational-challenge-of-the-mobile-generation,/transform-or-get-tuf-the-educational-challenge-of-the-mobile-generation/
/events/event/leslie-facilitates-what-does-a-creative-city-looks-like,/leslie-facilitates-what-does-a-creative-city-looks-like/
/events/event/what-is-your-vision-for-a-creative-city-leslie-leads-public-consultation,/what-is-your-vision-for-a-creative-city-leslie-leads-public-consultation/
/events/event/blue-sky-with-local-govt,/blue-sky-with-local-govt/
/events/event/leslie-to-provide-professional-learning-for-act-school-psychologists,/leslie-to-provide-professional-learning-for-act-school-psychologists/
/events/event/test,/test/
/events/event/leslie-returns-to-the-school-of-life,/leslie-returns-to-the-school-of-life/
/events/event/leslie-talks-refugees-at-st-michael-s-on-collins,/leslie-talks-refugees-at-st-michael-s-on-collins/
/events/event/future-gazing-at-atkearney-conference,/future-gazing-at-atkearney-conference/
/events/event/leslie-talks-gender-science-at-bendigo-writer-s-festival,/leslie-talks-gender-science-at-bendigo-writer-s-festival/
/events/event/leslie-talks-business-ethics-to-school-managers-administrators,/leslie-talks-business-ethics-to-school-managers-administrators/
/events/event/leslie-gives-keynote-to-emergency-psychiatry-symposium,/leslie-gives-keynote-to-emergency-psychiatry-symposium/
/events/event/leslie-takes-the-mic-at-northeast-health-wangaratta-excellence-awards-night,/leslie-takes-the-mic-at-northeast-health-wangaratta-excellence-awards-night/
/events/event/leslie-explains-how-to-have-it-all-without-doing-it-all-northcote-library,/leslie-explains-how-to-have-it-all-without-doing-it-all-northcote-library/
